,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
1173,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0.0,a7,s4,P2Et,tBuBrettPhos
1174,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,47.81434881,a7,s5,P2Et,tBuBrettPhos
1175,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(I)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,48.36396181,a7,s6,P2Et,tBuBrettPhos
1176,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Cl)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,1.372286353,a7,s7,P2Et,tBuBrettPhos
1177,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Br)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,67.28395541,a7,s8,P2Et,tBuBrettPhos
1178,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,74.23518284,a7,s9,P2Et,tBuBrettPhos
1179,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,73.53944548,a7,s10,P2Et,tBuBrettPhos
1180,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,79.65524299,a7,s11,P2Et,tBuBrettPhos
1181,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,84.58893866,a7,s12,P2Et,tBuBrettPhos
1182,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,8.990373152,a7,s13,P2Et,tBuBrettPhos
1183,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,48.47717448,a7,s14,P2Et,tBuBrettPhos
1184,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,70.14574928,a7,s15,P2Et,tBuBrettPhos
1185,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.06858475,a7,s1,BTMG,tBuBrettPhos
1186,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Br)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.41994964,a7,s2,BTMG,tBuBrettPhos
1187,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.38014621,a7,s3,BTMG,tBuBrettPhos
1188,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0.35921569,a7,s4,BTMG,tBuBrettPhos
1189,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,38.49679424,a7,s5,BTMG,tBuBrettPhos
1190,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(I)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,40.47969677,a7,s6,BTMG,tBuBrettPhos
1191,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Cl)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,5.094725505,a7,s7,BTMG,tBuBrettPhos
1192,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Br)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,59.16896654,a7,s8,BTMG,tBuBrettPhos
1193,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,65.19833527,a7,s9,BTMG,tBuBrettPhos
1194,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,57.83107149,a7,s10,BTMG,tBuBrettPhos
1195,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,62.53871196,a7,s11,BTMG,tBuBrettPhos
1196,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,65.59087383,a7,s12,BTMG,tBuBrettPhos
1197,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,21.23653704,a7,s13,BTMG,tBuBrettPhos
1198,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,61.27839379,a7,s14,BTMG,tBuBrettPhos
1199,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,63.81281277,a7,s15,BTMG,tBuBrettPhos
1200,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.2414228,a7,s1,MTBD,tBuBrettPhos
1201,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Br)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,33.56777138,a7,s2,MTBD,tBuBrettPhos
1202,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.52244321,a7,s3,MTBD,tBuBrettPhos
1203,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0.49264217,a7,s4,MTBD,tBuBrettPhos
1204,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,52.14134094,a7,s5,MTBD,tBuBrettPhos
1205,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(I)cc1,Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,49.57379186,a7,s6,MTBD,tBuBrettPhos
1206,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Cl)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,7.18319285,a7,s7,MTBD,tBuBrettPhos
1207,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Br)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,75.03674068,a7,s8,MTBD,tBuBrettPhos
1208,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,79.76639273,a7,s9,MTBD,tBuBrettPhos
1209,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,79.07949659,a7,s10,MTBD,tBuBrettPhos
1210,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,86.78620377,a7,s11,MTBD,tBuBrettPhos
1211,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1ccccn1,Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,89.32312927,a7,s12,MTBD,tBuBrettPhos
1212,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,20.99661905,a7,s13,MTBD,tBuBrettPhos
1213,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,86.07412603,a7,s14,MTBD,tBuBrettPhos
1214,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1cccnc1,Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,93.58777419,a7,s15,MTBD,tBuBrettPhos
1215,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,6.945630992999999,a8,s1,P2Et,tBuBrettPhos
1216,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.368171473,a8,s2,P2Et,tBuBrettPhos
1217,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,10.75855339,a8,s3,P2Et,tBuBrettPhos
1218,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,0.5287626999999999,a8,s4,P2Et,tBuBrettPhos
1219,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,9.492103343,a8,s5,P2Et,tBuBrettPhos
1220,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(I)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,12.42396719,a8,s6,P2Et,tBuBrettPhos
1221,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Cl)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,3.257714985,a8,s7,P2Et,tBuBrettPhos
1222,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Br)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,15.67304028,a8,s8,P2Et,tBuBrettPhos
1223,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,16.97838607,a8,s9,P2Et,tBuBrettPhos
1224,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,16.31613355,a8,s10,P2Et,tBuBrettPhos
1225,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,19.93006899,a8,s11,P2Et,tBuBrettPhos
1226,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,24.6686189,a8,s12,P2Et,tBuBrettPhos
1227,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,7.371601311,a8,s13,P2Et,tBuBrettPhos
1228,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,10.88559026,a8,s14,P2Et,tBuBrettPhos
1229,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,13.183779800000002,a8,s15,P2Et,tBuBrettPhos
1230,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.8718207459999999,a8,s1,BTMG,tBuBrettPhos
1231,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,10.20185762,a8,s2,BTMG,tBuBrettPhos
1232,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,28.77460219,a8,s3,BTMG,tBuBrettPhos
1233,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,0.0,a8,s4,BTMG,tBuBrettPhos
1234,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,4.728362295,a8,s5,BTMG,tBuBrettPhos
1235,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(I)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,35.24488191,a8,s6,BTMG,tBuBrettPhos
1236,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Cl)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,4.103392125,a8,s7,BTMG,tBuBrettPhos
1237,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(Br)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,10.36729294,a8,s8,BTMG,tBuBrettPhos
1238,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,56.21933491,a8,s9,BTMG,tBuBrettPhos
1239,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,13.57914578,a8,s10,BTMG,tBuBrettPhos
1240,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,24.95867786,a8,s11,BTMG,tBuBrettPhos
1241,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1ccccn1,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,49.7806525,a8,s12,BTMG,tBuBrettPhos
1242,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Clc1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,0.0,a8,s13,BTMG,tBuBrettPhos
1243,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Brc1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,26.20309393,a8,s14,BTMG,tBuBrettPhos
1244,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,Ic1cccnc1,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,40.57039192,a8,s15,BTMG,tBuBrettPhos
1245,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,7.387205125,a8,s1,MTBD,tBuBrettPhos
1246,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.3492694,a8,s2,MTBD,tBuBrettPhos
1247,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,47.05511825,a8,s3,MTBD,tBuBrettPhos
1248,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Cl)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,0.987020024,a8,s4,MTBD,tBuBrettPhos
1249,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COc1ccc(Br)cc1,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,17.55880282,a8,s5,MTBD,tBuBrettPhos
